,open,high,low,close,volume
2025-01-28 00:42:24.919922+05:30,8650.963733825949,8737.47337116421,8564.454096487689,8605.150267341634,587506
2025-01-29 00:42:24.919922+05:30,8688.677929825068,8775.564709123319,8601.791150526817,8626.324473537356,882891
2025-01-30 00:42:24.919922+05:30,8628.982980223867,8715.272810026107,8542.693150421628,8701.227106177266,530333
2025-01-31 00:42:24.919922+05:30,8633.932103480676,8720.271424515484,8547.592782445869,8666.077386252166,665738
2025-02-03 00:42:24.919922+05:30,8628.160414244398,8714.442018386842,8541.878810101953,8624.548314378779,938278
2025-02-04 00:42:24.919922+05:30,8677.617820123443,8764.393998324678,8590.841641922209,8631.968063362989,645814
2025-02-05 00:42:24.919922+05:30,8577.343210023766,8663.116642124003,8491.569777923529,8588.179539933519,658948
2025-02-06 00:42:24.919922+05:30,8594.787192685995,8680.735064612856,8508.839320759134,8549.450498027045,931979
2025-02-07 00:42:24.919922+05:30,8658.101573365364,8744.682589099019,8571.52055763171,8630.913133660752,684817
2025-02-10 00:42:24.919922+05:30,8663.315091405744,8749.948242319802,8576.681940491686,8643.55673204091,388207
2025-02-11 00:42:24.919922+05:30,8560.40496786985,8646.00901754855,8474.800918191151,8567.143894163679,364885
2025-02-12 00:42:24.919922+05:30,8499.199467200331,8584.191461872335,8414.207472528327,8431.557629512616,974124
2025-02-13 00:42:24.919922+05:30,8491.704150070884,8576.621191571592,8406.787108570175,8511.47960592905,317760
2025-02-14 00:42:24.919922+05:30,8635.276890979094,8721.629659888886,8548.924122069302,8583.04685159052,795937
2025-02-17 00:42:24.919922+05:30,8652.661102506852,8739.187713531921,8566.134491481784,8660.84365803908,732998
2025-02-18 00:42:24.919922+05:30,8669.781373233638,8756.479186965975,8583.083559501301,8696.221573085226,363151
2025-02-19 00:42:24.919922+05:30,8683.732101213272,8770.569422225406,8596.894780201139,8663.055466957818,630920
2025-02-20 00:42:24.919922+05:30,8760.651220373024,8848.257732576754,8673.044708169293,8769.443772697929,715506
2025-02-21 00:42:24.919922+05:30,8675.686467637333,8762.443332313707,8588.92960296096,8674.095266405873,239518
2025-02-24 00:42:24.919922+05:30,8679.30738282146,8766.100456649674,8592.514308993246,8708.755487736697,336901
2025-02-25 00:42:24.919922+05:30,8775.952413902343,8863.711938041366,8688.19288976332,8794.72026380984,790826
2025-02-26 00:42:24.919922+05:30,8613.939216102115,8700.078608263137,8527.799823941094,8613.046838029833,394210
2025-02-27 00:42:24.919922+05:30,8728.088139776222,8815.369021173985,8640.80725837846,8739.458845766518,581016
2025-02-28 00:42:24.919922+05:30,8834.995686425078,8923.345643289329,8746.645729560827,8839.148396562352,590057
2025-03-03 00:42:24.919922+05:30,8789.997489028488,8877.897463918773,8702.097514138204,8865.150359804473,145950
2025-03-04 00:42:24.919922+05:30,8755.35651167794,8842.910076794718,8667.80294656116,8712.204200267504,301845
2025-03-05 00:42:24.919922+05:30,8768.017993285122,8855.698173217974,8680.337813352271,8746.934315955115,857279
2025-03-06 00:42:24.919922+05:30,8767.576755223066,8855.252522775298,8679.900987670835,8841.055205729508,717559
2025-03-07 00:42:24.919922+05:30,8670.604857734326,8757.31090631167,8583.898809156983,8715.024490335318,770782
2025-03-10 00:42:24.919922+05:30,8605.327253490672,8691.38052602558,8519.273980955764,8574.320921803808,215308
2025-03-11 00:42:24.919922+05:30,8525.19960093681,8610.451596946179,8439.947604927442,8515.448304065496,295112
2025-03-12 00:42:24.919922+05:30,8732.384032572538,8819.707872898263,8645.060192246812,8637.801983267751,646324
2025-03-13 00:42:24.919922+05:30,8671.72724152662,8758.444513941886,8585.009969111354,8719.594303099482,403465
2025-03-14 00:42:24.919922+05:30,8695.854687282395,8782.81323415522,8608.896140409572,8739.478350111338,243560
2025-03-17 00:42:24.919922+05:30,8884.776362690664,8973.62412631757,8795.928599063756,8887.744359647144,286825
2025-03-18 00:42:24.919922+05:30,8936.917666899602,9026.286843568598,8847.548490230607,8958.473441205944,718045
2025-03-19 00:42:24.919922+05:30,9002.40798286174,9092.432062690357,8912.383903033122,9021.402038689002,491381
2025-03-20 00:42:24.919922+05:30,9088.87114876673,9179.759860254397,8997.982437279063,9101.879427330945,936831
2025-03-21 00:42:24.919922+05:30,9076.131194186455,9166.892506128319,8985.369882244591,9072.227970284934,742100
2025-03-24 00:42:24.919922+05:30,9125.69818600366,9216.955167863696,9034.441204143623,9152.867586828213,838075
2025-03-25 00:42:24.919922+05:30,9137.126295728596,9228.497558685882,9045.75503277131,9109.263582929032,393454
2025-03-26 00:42:24.919922+05:30,9054.303757448613,9144.846795023099,8963.760719874128,9082.470141051659,327594
2025-03-27 00:42:24.919922+05:30,8934.442009879405,9023.7864299782,8845.097589780611,8945.270898325174,115374
2025-03-28 00:42:24.919922+05:30,8939.002928724083,9028.392958011324,8849.612899436843,8889.302928575566,284702
2025-03-31 00:42:24.919922+05:30,8858.321278721372,8946.904491508587,8769.738065934158,8918.609773787713,571193
2025-04-01 00:42:24.919922+05:30,8846.256758464371,8934.719326049015,8757.794190879727,8880.701672160492,608447
2025-04-02 00:42:24.919922+05:30,8955.278446656645,9044.831231123211,8865.725662190078,8957.912528054425,107565
2025-04-03 00:42:24.919922+05:30,8816.335781761367,8904.49913957898,8728.172423943754,8857.63879367494,891538
2025-04-04 00:42:24.919922+05:30,8729.35694436066,8816.650513804267,8642.063374917052,8734.386347756672,136516
2025-04-07 00:42:24.919922+05:30,8653.392659996829,8739.926586596797,8566.85873339686,8668.948526726368,875156
2025-04-08 00:42:24.919922+05:30,8662.432924366072,8749.057253609733,8575.808595122411,8698.936143829405,680259
2025-04-09 00:42:24.919922+05:30,8762.31075087788,8849.933858386657,8674.687643369101,8715.351430245615,559716
2025-04-10 00:42:24.919922+05:30,8726.89573535694,8814.16469271051,8639.62677800337,8731.448622503145,843323
2025-04-11 00:42:24.919922+05:30,8780.484569109163,8868.289414800254,8692.679723418072,8730.73454998302,357924
2025-04-14 00:42:24.919922+05:30,8806.169723052995,8894.231420283526,8718.108025822465,8816.340387289883,140546
2025-04-15 00:42:24.919922+05:30,8834.45152676405,8922.796042031692,8746.10701149641,8944.441468484458,620381
2025-04-16 00:42:24.919922+05:30,8672.006640843272,8758.726707251704,8585.28657443484,8641.301813563892,126629
2025-04-17 00:42:24.919922+05:30,8646.172352321662,8732.634075844879,8559.710628798446,8725.329803092493,745391
2025-04-18 00:42:24.919922+05:30,8595.621317762103,8681.577530939725,8509.665104584481,8641.646298779013,295999
2025-04-21 00:42:24.919922+05:30,8606.611302114392,8692.677415135537,8520.545189093247,8633.625671536221,683118
2025-04-22 00:42:24.919922+05:30,8633.730581282753,8720.06788709558,8547.393275469925,8669.992738472336,317384
2025-04-23 00:42:24.919922+05:30,8583.800786663158,8669.63879452979,8497.962778796526,8533.356964177558,837285
2025-04-24 00:42:24.919922+05:30,8596.502965670992,8682.467995327703,8510.537936014282,8598.979212738202,399774
2025-04-25 00:42:24.919922+05:30,8652.42020537546,8738.944407429215,8565.896003321704,8696.327118836296,256307
2025-04-28 00:42:24.919922+05:30,8732.715301469205,8820.042454483897,8645.388148454513,8702.171708354736,772113
2025-04-29 00:42:24.919922+05:30,8520.334709913906,8605.538057013046,8435.131362814767,8538.063094897841,224248
2025-04-30 00:42:24.919922+05:30,8530.689742949118,8615.99664037861,8445.382845519627,8428.511181797236,971914
2025-05-01 00:42:24.919922+05:30,8554.133299158471,8639.674632150056,8468.591966166887,8604.04083958085,740135
2025-05-02 00:42:24.919922+05:30,8695.146815107499,8782.098283258574,8608.195346956423,8631.641418038844,994601
2025-05-05 00:42:24.919922+05:30,8571.771518192714,8657.489233374641,8486.053803010787,8565.641617717112,955533
2025-05-06 00:42:24.919922+05:30,8581.04978965994,8666.860287556541,8495.23929176334,8596.699370054035,540230
2025-05-07 00:42:24.919922+05:30,8582.852783820977,8668.681311659187,8497.024255982767,8606.82113521805,558050
2025-05-08 00:42:24.919922+05:30,8705.56238030106,8792.618004104072,8618.506756498049,8703.235612579523,813527
2025-05-09 00:42:24.919922+05:30,8803.657833002277,8891.694411332299,8715.621254672255,8723.695572039514,426879
2025-05-12 00:42:24.919922+05:30,8887.895678299148,8976.77463508214,8799.016721516156,8917.812343175767,996071
2025-05-13 00:42:24.919922+05:30,8894.36108820676,8983.304699088829,8805.417477324692,8985.757479519334,975973
2025-05-14 00:42:24.919922+05:30,8972.041370171226,9061.761783872938,8882.320956469513,9054.460429448718,741071
2025-05-15 00:42:24.919922+05:30,9016.781789005172,9106.949606895223,8926.61397111512,8985.837401201676,587258
2025-05-16 00:42:24.919922+05:30,9095.5725626194,9186.528288245594,9004.616836993206,9117.180800318974,916672
2025-05-19 00:42:24.919922+05:30,9188.714420263157,9280.60156446579,9096.827276060525,9251.133522315904,315102
2025-05-20 00:42:24.919922+05:30,9201.165313128591,9293.176966259876,9109.153659997306,9231.900174426393,734741
2025-05-21 00:42:24.919922+05:30,9139.011217258127,9230.401329430708,9047.621105085545,9110.006682676369,414774
2025-05-22 00:42:24.919922+05:30,9258.572562720054,9351.158288347255,9165.986837092853,9290.395347253723,257758
2025-05-23 00:42:24.919922+05:30,9197.689040315798,9289.665930718957,9105.712149912639,9225.141321694537,651642
2025-05-26 00:42:24.919922+05:30,9234.415944316992,9326.760103760162,9142.071784873822,9255.225455450589,251414
2025-05-27 00:42:24.919922+05:30,9311.395155723128,9404.50910728036,9218.281204165896,9312.862573406042,836937
2025-05-28 00:42:24.919922+05:30,9183.55899049503,9275.394580399981,9091.72340059008,9233.085329942669,842104
2025-05-29 00:42:24.919922+05:30,9092.850417255986,9183.778921428546,9001.921913083426,9064.636002878424,934485
2025-05-30 00:42:24.919922+05:30,9012.382426696422,9102.506250963386,8922.258602429458,9000.021587210855,887607
2025-06-02 00:42:24.919922+05:30,9041.192871708017,9131.604800425097,8950.780942990938,9041.105324183305,857291
2025-06-03 00:42:24.919922+05:30,9220.052293494105,9312.252816429047,9127.851770559164,9264.772009018028,594935
2025-06-04 00:42:24.919922+05:30,9050.987424052908,9141.497298293438,8960.477549812378,9016.236753623883,937025
2025-06-05 00:42:24.919922+05:30,9251.405385533746,9343.919439389083,9158.89133167841,9219.084931913965,839458
2025-06-06 00:42:24.919922+05:30,9248.179272344441,9340.661065067887,9155.697479620996,9207.074093421814,543801
2025-06-09 00:42:24.919922+05:30,9355.932072609112,9449.491393335204,9262.37275188302,9456.09721795133,581611
2025-06-10 00:42:24.919922+05:30,9225.948863429594,9318.20835206389,9133.689374795298,9219.518930345635,797719
2025-06-11 00:42:24.919922+05:30,9216.509385723415,9308.67447958065,9124.34429186618,9206.396236239,724940
2025-06-12 00:42:24.919922+05:30,9196.41391745987,9288.378056634469,9104.44977828527,9221.775291631813,810663
2025-06-13 00:42:24.919922+05:30,9354.93164821076,9448.480964692868,9261.382331728653,9330.270506336634,202228
2025-06-16 00:42:24.919922+05:30,9341.98753347858,9435.407408813366,9248.567658143793,9293.149936341018,628964
2025-06-17 00:42:24.919922+05:30,9560.692553479123,9656.299479013915,9465.08562794433,9513.291932675636,946344
2025-06-18 00:42:24.919922+05:30,9656.935910663864,9753.505269770503,9560.366551557225,9636.243234638068,990711
2025-06-19 00:42:24.919922+05:30,9446.119363684891,9540.58055732174,9351.658170048042,9439.186910667622,659976
2025-06-20 00:42:24.919922+05:30,9319.149116521483,9412.340607686698,9225.957625356268,9345.000284243513,207820
2025-06-23 00:42:24.919922+05:30,9265.30372179541,9357.956759013365,9172.650684577455,9292.229885330105,320874
2025-06-24 00:42:24.919922+05:30,9405.220099660117,9499.272300656718,9311.167898663516,9370.627692261944,363269
2025-06-25 00:42:24.919922+05:30,9473.971723443523,9568.711440677958,9379.232006209088,9436.958938870714,996291
2025-06-26 00:42:24.919922+05:30,9298.178199560409,9391.159981556013,9205.196417564805,9271.87814568201,667240
2025-06-27 00:42:24.919922+05:30,9169.82396103896,9261.52220064935,9078.125721428569,9183.148751142335,736136
2025-06-30 00:42:24.919922+05:30,9078.896382295077,9169.685346118029,8988.107418472126,9156.432234199354,389904
2025-07-01 00:42:24.919922+05:30,9101.946769601593,9192.966237297609,9010.927301905576,9152.244378279884,145183
2025-07-02 00:42:24.919922+05:30,9083.270052051417,9174.102752571931,8992.437351530903,9153.770904948478,720113
2025-07-03 00:42:24.919922+05:30,8942.006224407909,9031.426286651988,8852.58616216383,8965.964141374947,400465
2025-07-04 00:42:24.919922+05:30,8985.047047362339,9074.897517835963,8895.196576888715,9002.829945747584,614652
2025-07-07 00:42:24.919922+05:30,8767.027406926723,8854.69768099599,8679.357132857456,8794.771361837524,280940
2025-07-08 00:42:24.919922+05:30,8777.534140449121,8865.309481853612,8689.75879904463,8810.481230540454,330270
2025-07-09 00:42:24.919922+05:30,8812.251607070288,8900.374123140991,8724.129090999584,8848.193953055932,205899
2025-07-10 00:42:24.919922+05:30,8901.322125080358,8990.335346331161,8812.308903829555,8968.872050867854,766697
2025-07-11 00:42:24.919922+05:30,8879.756090223611,8968.553651125847,8790.958529321375,8859.30740186655,591615
2025-07-14 00:42:24.919922+05:30,8999.920056521183,9089.919257086394,8909.920855955972,9002.104806559311,922142
2025-07-15 00:42:24.919922+05:30,9191.5043342389,9283.41937758129,9099.58929089651,9220.120740922663,290916
2025-07-16 00:42:24.919922+05:30,9149.539687144417,9241.03508401586,9058.044290272974,9172.481786589897,723373
2025-07-17 00:42:24.919922+05:30,9171.683785196887,9263.400623048856,9079.966947344918,9161.86823333219,209011
2025-07-18 00:42:24.919922+05:30,9036.115352862873,9126.476506391502,8945.754199334244,9089.205135668497,740899
2025-07-21 00:42:24.919922+05:30,9025.002682756578,9115.252709584143,8934.752655929013,9079.741678417748,768914
2025-07-22 00:42:24.919922+05:30,8952.80352295515,9042.331558184702,8863.275487725597,8875.525022426717,695019
2025-07-23 00:42:24.919922+05:30,8960.679286562308,9050.286079427931,8871.072493696685,8970.230164420149,328936
2025-07-24 00:42:24.919922+05:30,9091.153615229414,9182.065151381708,9000.24207907712,9121.60084084066,415126
2025-07-25 00:42:24.919922+05:30,9067.413051338612,9158.087181851997,8976.738920825226,9053.650163700957,814132
2025-07-28 00:42:24.919922+05:30,9053.180963026403,9143.712772656667,8962.64915339614,9095.389186036617,178004
2025-07-29 00:42:24.919922+05:30,8897.952985875942,8986.932515734701,8808.973456017182,8921.873140066766,629715
2025-07-30 00:42:24.919922+05:30,9003.203259060147,9093.235291650748,8913.171226469545,8964.98783488235,280110
2025-07-31 00:42:24.919922+05:30,9152.397971226092,9243.921950938353,9060.87399151383,9116.25743744878,869259
2025-08-01 00:42:24.919922+05:30,9131.427688558862,9222.741965444451,9040.113411673274,9078.876736721017,284333
2025-08-04 00:42:24.919922+05:30,9266.903190068158,9359.57222196884,9174.234158167477,9211.821533986178,223718
2025-08-05 00:42:24.919922+05:30,9206.251425987322,9298.313940247195,9114.18891172745,9206.526226518166,353055
2025-08-06 00:42:24.919922+05:30,9014.286261063322,9104.429123673955,8924.143398452688,9017.73218250443,675751
2025-08-07 00:42:24.919922+05:30,9047.091243157744,9137.562155589321,8956.620330726166,9091.78064711065,207879
2025-08-08 00:42:24.919922+05:30,9136.234284838969,9227.596627687359,9044.87194199058,9207.284117971212,152607
2025-08-11 00:42:24.919922+05:30,8984.07681817578,9073.917586357536,8894.236049994022,8965.404296037794,956341
2025-08-12 00:42:24.919922+05:30,9032.5544121401,9122.8799562615,8942.2288680187,8974.046467100396,262426
2025-08-13 00:42:24.919922+05:30,9003.351416714479,9093.384930881624,8913.317902547333,9023.064707987,654169
2025-08-14 00:42:24.919922+05:30,9030.24005072675,9120.542451234018,8939.937650219483,9052.920334257897,577859
2025-08-15 00:42:24.919922+05:30,8980.803660740708,9070.611697348115,8890.995624133302,9017.671314490239,554631
2025-08-18 00:42:24.919922+05:30,9013.05351005425,9103.184045154792,8922.922974953706,9008.952931922428,700719
2025-08-19 00:42:24.919922+05:30,9116.353080864348,9207.516611672992,9025.189550055704,9099.523238016634,496414
2025-08-20 00:42:24.919922+05:30,9125.386141772293,9216.640003190016,9034.13228035457,9120.505091937544,132703
2025-08-21 00:42:24.919922+05:30,9131.816873797725,9223.135042535701,9040.498705059748,9096.22248562431,714045
2025-08-22 00:42:24.919922+05:30,9011.274531710516,9101.387277027621,8921.161786393412,9016.448822197744,705596
2025-08-25 00:42:24.919922+05:30,8958.82505266492,9048.41330319157,8869.236802138272,8884.75942779999,221781
2025-08-26 00:42:24.919922+05:30,8836.69302745275,8925.059957727277,8748.326097178222,8884.329051865116,176180
2025-08-27 00:42:24.919922+05:30,8927.517526651329,9016.792701917842,8838.242351384815,8968.103399126845,325361
2025-08-28 00:42:24.919922+05:30,8926.707987938795,9015.975067818183,8837.440908059407,8986.415585812365,310955
2025-08-29 00:42:24.919922+05:30,8863.564955557003,8952.200605112574,8774.929306001433,8879.517515485604,623730
2025-09-01 00:42:24.919922+05:30,8951.51546587298,9041.03062053171,8862.000311214251,8947.366593532852,559362
2025-09-02 00:42:24.919922+05:30,8873.705132955522,8962.442184285077,8784.968081625966,8877.584096654378,966702
2025-09-03 00:42:24.919922+05:30,8701.831892485905,8788.850211410763,8614.813573561047,8676.403523221798,637700
2025-09-04 00:42:24.919922+05:30,8711.60957033457,8798.725666037917,8624.493474631225,8733.959208251079,585123
2025-09-05 00:42:24.919922+05:30,8561.568876279533,8647.184565042327,8475.953187516738,8523.33583062897,678430
2025-09-08 00:42:24.919922+05:30,8595.419363425068,8681.373557059318,8509.465169790818,8531.454886727352,223912
2025-09-09 00:42:24.919922+05:30,8672.83051711422,8759.558822285362,8586.102211943078,8647.7951923766,695771
2025-09-10 00:42:24.919922+05:30,8769.428042668078,8857.122323094758,8681.733762241398,8745.409071807142,370008
2025-09-11 00:42:24.919922+05:30,8826.234820875125,8914.497169083876,8737.972472666374,8810.616856925066,811583
2025-09-12 00:42:24.919922+05:30,8839.817667036918,8928.215843707287,8751.419490366548,8915.416175050439,959773
2025-09-15 00:42:24.919922+05:30,8804.922177406976,8892.971399181046,8716.872955632905,8842.16545498542,532904
2025-09-16 00:42:24.919922+05:30,8906.692148670922,8995.75907015763,8817.625227184213,8848.626886754691,490707
2025-09-17 00:42:24.919922+05:30,8807.721590034567,8895.798805934914,8719.644374134221,8841.777609656006,797370
2025-09-18 00:42:24.919922+05:30,8927.786355601818,9017.064219157837,8838.5084920458,8976.486129277897,655776
2025-09-19 00:42:24.919922+05:30,9011.400590602621,9101.514596508649,8921.286584696594,8950.96109870219,166337
2025-09-22 00:42:24.919922+05:30,8893.86231027965,8982.800933382447,8804.923687176853,8835.020507552128,906140
2025-09-23 00:42:24.919922+05:30,8780.270657734183,8868.073364311525,8692.467951156841,8806.010645798462,681185
2025-09-24 00:42:24.919922+05:30,8884.126968985885,8972.968238675745,8795.285699296026,8968.875809925517,214961
2025-09-25 00:42:24.919922+05:30,8867.868334123377,8956.54701746461,8779.189650782144,8868.008138216976,668258
2025-09-26 00:42:24.919922+05:30,8827.400568497784,8915.674574182762,8739.126562812806,8834.251278824056,421453
2025-09-29 00:42:24.919922+05:30,8866.158716035188,8954.82030319554,8777.497128874837,8862.104789743156,629207
2025-09-30 00:42:24.919922+05:30,9072.945258270654,9163.674710853362,8982.215805687947,9084.053650374059,441849
2025-10-01 00:42:24.919922+05:30,9136.340548047694,9227.703953528171,9044.977142567217,9142.91656371304,687164
2025-10-02 00:42:24.919922+05:30,9141.068520175682,9232.47920537744,9049.657834973925,9171.073628617127,445092
2025-10-03 00:42:24.919922+05:30,9233.538717728901,9325.87410490619,9141.203330551612,9338.901399227954,776160
2025-10-06 00:42:24.919922+05:30,9237.36012948277,9329.733730777598,9144.986528187941,9185.92506615263,978517
2025-10-07 00:42:24.919922+05:30,9339.163831890826,9432.555470209734,9245.772193571918,9376.574077463158,654339
2025-10-08 00:42:24.919922+05:30,9354.319020293844,9447.862210496782,9260.775830090906,9421.886045196452,172707
2025-10-09 00:42:24.919922+05:30,9517.341043795515,9612.514454233471,9422.16763335756,9563.590192263815,445289
2025-10-10 00:42:24.919922+05:30,9437.502773794913,9531.877801532863,9343.127746056964,9464.81344738548,310693
2025-10-13 00:42:24.919922+05:30,9369.206465652896,9462.898530309425,9275.514400996368,9329.82796354364,784298
2025-10-14 00:42:24.919922+05:30,9342.315560619743,9435.73871622594,9248.892405013547,9293.943140080622,797498
2025-10-15 00:42:24.919922+05:30,9356.396110969152,9449.960072078844,9262.83214985946,9386.454901496016,963872
2025-10-16 00:42:24.919922+05:30,9339.662930304099,9433.05955960714,9246.266301001058,9371.113387243471,366827
2025-10-17 00:42:24.919922+05:30,9364.99991505712,9458.649914207692,9271.349915906549,9458.312419658407,746292
2025-10-20 00:42:24.919922+05:30,9306.523862202339,9399.589100824362,9213.458623580316,9277.973198839243,443953
2025-10-21 00:42:24.919922+05:30,9191.549307338932,9283.464800412321,9099.633814265542,9223.752561481919,585209
2025-10-22 00:42:24.919922+05:30,9267.189999495838,9359.861899490797,9174.51809950088,9253.267502249999,577585
2025-10-23 00:42:24.919922+05:30,9337.817498057258,9431.195673037832,9244.439323076685,9399.34963723069,220086
2025-10-24 00:42:24.919922+05:30,9415.214620120742,9509.36676632195,9321.062473919534,9361.828122279201,528922
2025-10-27 00:42:24.919922+05:30,9236.105762011377,9328.46681963149,9143.744704391263,9362.610178399358,971763
2025-10-28 00:42:24.919922+05:30,9222.782456556033,9315.010281121593,9130.554631990473,9219.656669672608,278142
2025-10-29 00:42:24.919922+05:30,9277.716557371563,9370.493722945279,9184.939391797847,9266.542199810538,160080
2025-10-30 00:42:24.919922+05:30,9294.153213095342,9387.094745226295,9201.211680964389,9382.05385948458,824091
2025-10-31 00:42:24.919922+05:30,9402.159554041225,9496.181149581638,9308.137958500813,9400.343799377573,631388
2025-11-03 00:42:24.919922+05:30,9501.915751034074,9596.934908544414,9406.896593523734,9463.765033827447,952336
2025-11-04 00:42:24.919922+05:30,9825.379834751802,9923.63363309932,9727.126036404285,9856.793759856142,735618
2025-11-05 00:42:24.919922+05:30,9915.124292972423,10014.275535902147,9815.9730500427,9966.715755124957,290980
2025-11-06 00:42:24.919922+05:30,9962.86506597171,10062.493716631427,9863.236415311992,9946.72413917499,633997
2025-11-07 00:42:24.919922+05:30,9839.516733289973,9937.911900622872,9741.121565957073,9817.356567712433,623324
2025-11-10 00:42:24.919922+05:30,9885.538805210892,9984.394193263,9786.683417158783,9892.015704330877,695274
2025-11-11 00:42:24.919922+05:30,9670.773399781996,9767.481133779816,9574.065665784176,9613.114835425276,518464
2025-11-12 00:42:24.919922+05:30,9578.635301001334,9674.421654011347,9482.84894799132,9558.826981408729,446460
2025-11-13 00:42:24.919922+05:30,9729.640160583724,9826.936562189561,9632.343758977886,9731.208852431979,612488
2025-11-14 00:42:24.919922+05:30,9726.695917031137,9823.962876201447,9629.428957860826,9712.764831557131,105008
2025-11-17 00:42:24.919922+05:30,9700.912551404652,9797.921676918699,9603.903425890605,9716.755386235727,537868
2025-11-18 00:42:24.919922+05:30,9689.167850864394,9786.059529373038,9592.27617235575,9753.196567366485,295376
2025-11-19 00:42:24.919922+05:30,9812.796329558787,9910.924292854375,9714.668366263199,9705.14720437391,960648
2025-11-20 00:42:24.919922+05:30,9906.984432231517,10006.054276553832,9807.914587909201,9807.740472724283,690378
2025-11-21 00:42:24.919922+05:30,9825.608500185865,9923.864585187723,9727.352415184007,9857.704028623875,444547
2025-11-24 00:42:24.919922+05:30,9896.139280375384,9995.100673179139,9797.17788757163,9775.680156286622,443782
2025-11-25 00:42:24.919922+05:30,9953.34492120423,10052.878370416272,9853.811471992189,10048.55694248881,299017
2025-11-26 00:42:24.919922+05:30,9865.115450649457,9963.766605155952,9766.464296142962,9930.15503293082,867268
2025-11-27 00:42:24.919922+05:30,9860.23312130745,9958.835452520525,9761.630790094376,9928.652436159808,784212
2025-11-28 00:42:24.919922+05:30,9940.048602285518,10039.449088308374,9840.648116262662,9960.42891228839,467454
2025-12-01 00:42:24.919922+05:30,9888.140393185739,9987.021797117595,9789.258989253882,9905.560564476229,614063
2025-12-02 00:42:24.919922+05:30,9739.74365720151,9837.141093773525,9642.346220629495,9805.65689200552,255393
2025-12-03 00:42:24.919922+05:30,9663.012676587927,9759.642803353807,9566.382549822047,9649.179706238583,290453
2025-12-04 00:42:24.919922+05:30,9691.824717725105,9788.742964902356,9594.906470547854,9658.264272916864,364035
2025-12-05 00:42:24.919922+05:30,9659.553353380594,9756.1488869144,9562.957819846788,9745.5316833236,212361
2025-12-08 00:42:24.919922+05:30,9621.458804644539,9717.673392690984,9525.244216598094,9611.255451087149,941218
2025-12-09 00:42:24.919922+05:30,9492.168239487337,9587.08992188221,9397.246557092463,9533.824260855015,534743
2025-12-10 00:42:24.919922+05:30,9636.310209999705,9732.673312099701,9539.947107899708,9578.689866058237,182507
2025-12-11 00:42:24.919922+05:30,9706.28744057893,9803.350314984718,9609.224566173141,9772.138687462273,522212
2025-12-12 00:42:24.919922+05:30,9694.5534037465,9791.498937783965,9597.607869709036,9674.211318868372,164504
2025-12-15 00:42:24.919922+05:30,9852.27498782374,9950.797737701976,9753.752237945502,9801.488171018837,957346
2025-12-16 00:42:24.919922+05:30,9841.04846494442,9939.458949593865,9742.637980294976,9794.340469579374,703714
2025-12-17 00:42:24.919922+05:30,9854.262689238023,9952.805316130403,9755.720062345643,9850.804513754569,661115
2025-12-18 00:42:24.919922+05:30,9842.813844323557,9941.241982766793,9744.38570588032,9778.540990754225,269068
2025-12-19 00:42:24.919922+05:30,9867.496826710838,9966.171794977947,9768.821858443729,9825.38741737755,437900
2025-12-22 00:42:24.919922+05:30,9864.326114496838,9962.969375641807,9765.68285335187,9898.018326049345,371272
2025-12-23 00:42:24.919922+05:30,9877.63993176777,9976.416331085447,9778.863532450092,9758.50754345729,396249
2025-12-24 00:42:24.919922+05:30,9863.793408299709,9962.431342382706,9765.155474216712,9832.386257098937,280953
2025-12-25 00:42:24.919922+05:30,9621.705178704015,9717.922230491055,9525.488126916975,9558.849024905438,129088
2025-12-26 00:42:24.919922+05:30,9813.008285515472,9911.138368370628,9714.878202660317,9870.361227168756,109052
2025-12-29 00:42:24.919922+05:30,9850.970704451418,9949.480411495932,9752.460997406904,9810.661029074776,920244
2025-12-30 00:42:24.919922+05:30,9853.989536481547,9952.529431846364,9755.449641116731,9864.954438207782,575522
2025-12-31 00:42:24.919922+05:30,9906.187735664447,10005.249613021091,9807.125858307803,9928.10531266383,953546
2026-01-01 00:42:24.919922+05:30,9978.345312703463,10078.128765830497,9878.561859576428,9936.213002125884,798688
2026-01-02 00:42:24.919922+05:30,9857.20344150572,9955.775475920778,9758.631407090663,9808.588611103332,228330
2026-01-05 00:42:24.919922+05:30,9973.300405255535,10073.033409308091,9873.56740120298,9944.704574417068,650501
2026-01-06 00:42:24.919922+05:30,9918.940297490291,10018.129700465195,9819.750894515388,9925.50887818824,787432
